Image,WorkerID,Country,name1,name2,name3,name1_isflower,name1_corrected,name1_classification,name1_species,name1_genus,name1_family,name1_specific,name2_isflower,name2_corrected,name2_classification,name2_species,name2_genus,name2_family,name2_specific,name3_isflower,name3_corrected,name3_classification,name3_species,name3_genus,name3_family,name3_specific
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-47.657,niche2,NLD,citrus,helianthus annuus,matricaria,TRUE,citrus,3,,http://dbpedia.org/resource/Citrus,http://dbpedia.org/resource/Rutaceae,http://dbpedia.org/resource/Citrus,TRUE,helianthus annuus,1,http://dbpedia.org/resource/Sunflower,http://dbpedia.org/resource/Helianthus,http://dbpedia.org/resource/Asteraceae,http://dbpedia.org/resource/Sunflower,TRUE,matricaria,3,,http://dbpedia.org/resource/Matricaria,http://dbpedia.org/resource/Asteraceae,http://dbpedia.org/resource/Matricaria
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-50.104,niche2,NLD,iris,,,TRUE,iris,3,, http://dbpedia.org/resource/Iris_(plant), http://dbpedia.org/resource/Iridaceae, http://dbpedia.org/resource/Iris_(plant),FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-81.404,niche2,NLD,tulipa,,,TRUE,tulip,3,,http://dbpedia.org/resource/Tulip,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Tulip,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1883-A-7386,niche2,NLD,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-1222,niche2,NLD,rosa,,,TRUE,rosa,3,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1939-883,niche2,NLD,tulipa,,,TRUE,tulip,3,,http://dbpedia.org/resource/Tulip,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Tulip,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-48.099,niche2,NLD,phyllocactus,quercus,helianthus annuus,TRUE,epiphyllum,4,,http://dbpedia.org/resource/Epiphyllum,http://dbpedia.org/resource/Cactus,http://dbpedia.org/resource/Epiphyllum,TRUE,oak,3,,http://dbpedia.org/resource/Oak,http://dbpedia.org/resource/Fagaceae,http://dbpedia.org/resource/Oak,TRUE,helianthus annuus,1,http://dbpedia.org/resource/Sunflower,http://dbpedia.org/resource/Helianthus,http://dbpedia.org/resource/Asteraceae,http://dbpedia.org/resource/Sunflower
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1883-A-7286,niche2,NLD,lilium,tulipa,fantasy,TRUE,lilium,3,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,TRUE,tulip,3,,http://dbpedia.org/resource/Tulip,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Tulip,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1885-A-8964,niche2,NLD,helianthus,paeonia,clematis,TRUE,helianthus,3,,http://dbpedia.org/resource/Helianthus,http://dbpedia.org/resource/Asteraceae,http://dbpedia.org/resource/Helianthus,TRUE,peony,3,,http://dbpedia.org/resource/Paeonia_(plant),http://dbpedia.org/resource/Paeoniaceae,http://dbpedia.org/resource/Paeonia_(plant),TRUE,clematis,3,,http://dbpedia.org/resource/Clematis,http://dbpedia.org/resource/Ranunculaceae,http://dbpedia.org/resource/Clematis
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-4315,niche2,NLD,rose,fantasy,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1937-702,niche2,NLD,rosa,,,TRUE,rosa,3,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-2323,niche2,NLD,rosa,,,TRUE,rosa,3,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-7457,niche2,NLD,fantasy,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1926-629,niche3,NLD,bellis perennis,,,TRUE,bellis perennis,1,http://dbpedia.org/resource/Bellis_perennis,http://dbpedia.org/resource/Bellis,http://dbpedia.org/resource/Asteraceae,http://dbpedia.org/resource/Bellis_perennis,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-24.151,niche3,NLD,hyacint,,,TRUE,hyacinth,4,,http://dbpedia.org/resource/Hyacinth_(plant),http://dbpedia.org/resource/Asparagaceae,http://dbpedia.org/resource/Hyacinth_(plant),FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-67.124,niche3,NLD,primula auricula,,,TRUE,primula auricula,1,http://dbpedia.org/resource/Primula_auricula,http://dbpedia.org/resource/Primula,http://dbpedia.org/resource/Primulaceae,http://dbpedia.org/resource/Primula_auricula,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1883-A-7298,niche4,NLD,lilium,,,TRUE,lilium,3,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-1284,niche4,NLD,laburnum,wisteria,,TRUE,laburnum,3,,http://dbpedia.org/resource/Laburnum,http://dbpedia.org/resource/Fabaceae,http://dbpedia.org/resource/Laburnum,TRUE,wisteria,3,,http://dbpedia.org/resource/Wisteria,http://dbpedia.org/resource/Fabaceae,http://dbpedia.org/resource/Wisteria,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945,niche4,NLD,dahlia,,,TRUE,dahlia,3,,http://dbpedia.org/resource/Dahlia,http://dbpedia.org/resource/Asteraceae,http://dbpedia.org/resource/Dahlia,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1418,niche4,NLD,iris,,,TRUE,iris,3,, http://dbpedia.org/resource/Iris_(plant), http://dbpedia.org/resource/Iridaceae, http://dbpedia.org/resource/Iris_(plant),FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1936-793,niche4,NLD,tulipa,,,TRUE,tulip,3,,http://dbpedia.org/resource/Tulip,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Tulip,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1948-55,niche4,NLD,rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1961-491,niche4,NLD,rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-BI-2741,niche4,NLD,lilium candidum,tulipa,ranunculus,TRUE,lilium candidum,1,http://dbpedia.org/resource/Lilium_candidum,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium_candidum,TRUE,tulip,3,,http://dbpedia.org/resource/Tulip,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Tulip,TRUE,ranunculus,3,,http://dbpedia.org/resource/Ranunculus,http://dbpedia.org/resource/Ranunculaceae,http://dbpedia.org/resource/Ranunculus
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-16.068,niche4,NLD,lilium,tulipa,,TRUE,lilium,3,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,TRUE,tulip,3,,http://dbpedia.org/resource/Tulip,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Tulip,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-22.757,niche4,NLD,lilium candidum,,,TRUE,lilium candidum,1,http://dbpedia.org/resource/Lilium_candidum,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium_candidum,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-50.105,niche4,NLD,babiana,,,TRUE,babiana,3,,http://dbpedia.org/resource/Babiana,http://dbpedia.org/resource/Iridaceae,http://dbpedia.org/resource/Babiana,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-5121,niche4,NLD,rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6876,niche4,NLD,iris germanica,,,TRUE,iris germanica,1,http://dbpedia.org/resource/Iris_germanica,http://dbpedia.org/resource/Iris_(plant),http://dbpedia.org/resource/Iridaceae,http://dbpedia.org/resource/Iris_germanica,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1878-A-1872X,niche5,ITA,bramble,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1878-A-1879,niche5,ITA,passionflower,snowdrop,,TRUE,passiflora,4,,http://dbpedia.org/resource/Passiflora,http://dbpedia.org/resource/Passifloraceae,http://dbpedia.org/resource/Passiflora,TRUE,galanthus,4,,http://dbpedia.org/resource/Galanthus,http://dbpedia.org/resource/Amaryllidaceae,http://dbpedia.org/resource/Galanthus,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1878-A-769,niche5,ITA,poppy,pansy,,FALSE,,,,,,,TRUE,viooltje,4,,http://dbpedia.org/resource/Viola_(plant),http://dbpedia.org/resource/Violaceae,http://dbpedia.org/resource/Viola_(plant),FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1883-A-6931,niche5,ITA,agave,,,TRUE,agave,3,,http://dbpedia.org/resource/Agave,http://dbpedia.org/resource/Asparagaceae,http://dbpedia.org/resource/Agave,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1883-A-7286,niche5,ITA,lily,,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1883-A-7298,niche5,ITA,lily,,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1883-A-7386,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1885-A-8964,niche5,ITA,Rose,hollyhock,sunflower,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,TRUE,alcea,4,,http://dbpedia.org/resource/Alcea,http://dbpedia.org/resource/Malvaceae,http://dbpedia.org/resource/Alcea,TRUE,sunflower,2,http://dbpedia.org/resource/Sunflower,http://dbpedia.org/resource/Helianthus,http://dbpedia.org/resource/Asteraceae,http://dbpedia.org/resource/Sunflower
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1887-A-11437,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1887-A-11844,niche5,ITA,digitalis,wild carnation,tulip,TRUE,digitalis,3,,http://dbpedia.org/resource/Digitalis,http://dbpedia.org/resource/Plantaginaceae,http://dbpedia.org/resource/Digitalis,FALSE,,,,,,,TRUE,tulip,4,,http://dbpedia.org/resource/Tulip,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Tulip
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1890-A-15384,niche5,ITA,fantasy,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745,niche5,ITA,fantasy,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887,niche5,ITA,carnation,,,TRUE,dianthus caryophyllus,2,http://dbpedia.org/resource/Dianthus_caryophyllus,http://dbpedia.org/resource/Dianthus,http://dbpedia.org/resource/Caryophyllaceae,http://dbpedia.org/resource/Dianthus_caryophyllus,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-24091,niche5,ITA,sunflower,,,TRUE,sunflower,2,http://dbpedia.org/resource/Sunflower,http://dbpedia.org/resource/Helianthus,http://dbpedia.org/resource/Asteraceae,http://dbpedia.org/resource/Sunflower,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-1284,niche5,ITA,snowdrop,,,TRUE,galanthus,4,,http://dbpedia.org/resource/Galanthus,http://dbpedia.org/resource/Amaryllidaceae,http://dbpedia.org/resource/Galanthus,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091,niche5,ITA,Laurel,,,TRUE,bay laurel,2,http://dbpedia.org/resource/Bay_Laurel,http://dbpedia.org/resource/Laurus,http://dbpedia.org/resource/Lauraceae,http://dbpedia.org/resource/Bay_Laurel,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1907-39,niche5,ITA,Lily,,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1907-4586,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-1222,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-320,niche5,ITA,Lily,,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-3749,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-4315,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1911-4225,niche5,ITA,rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1913-2319,niche5,ITA,pansy,,,TRUE,viooltje,4,,http://dbpedia.org/resource/Viola_(plant),http://dbpedia.org/resource/Violaceae,http://dbpedia.org/resource/Viola_(plant),FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1926-629,niche5,ITA,rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1040,niche5,ITA,rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1086,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1194,niche5,ITA,Rose,Lily,Carnation,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,TRUE,dianthus caryophyllus,2,http://dbpedia.org/resource/Dianthus_caryophyllus,http://dbpedia.org/resource/Dianthus,http://dbpedia.org/resource/Caryophyllaceae,http://dbpedia.org/resource/Dianthus_caryophyllus
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1418,niche5,ITA,Iris,,,TRUE,iris,3,, http://dbpedia.org/resource/Iris_(plant), http://dbpedia.org/resource/Iridaceae, http://dbpedia.org/resource/Iris_(plant),FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1936-793,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1937-702,niche5,ITA,Rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1937-726,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1939-883,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1948-55,niche5,ITA,Rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1948-63,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1961-491,niche5,ITA,Rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1964-3539,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1984-220,niche5,ITA,Lily,,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1991-597,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-2003-216,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-BI-2741,niche5,ITA,Lily,,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-BI-4288,niche5,ITA,Poppy,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-H-H-1161,niche5,ITA,Laurel,,,TRUE,bay laurel,2,http://dbpedia.org/resource/Bay_Laurel,http://dbpedia.org/resource/Laurus,http://dbpedia.org/resource/Lauraceae,http://dbpedia.org/resource/Bay_Laurel,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-16.068,niche5,ITA,Lily,Rose,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-22.757,niche5,ITA,Lily,Rose,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-23.488,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-2323,niche5,ITA,Rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-2376,niche5,ITA,Rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-24.151,niche5,ITA,Agave,,,TRUE,agave,3,,http://dbpedia.org/resource/Agave,http://dbpedia.org/resource/Asparagaceae,http://dbpedia.org/resource/Agave,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-24.199,niche5,ITA,Rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-24.573,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-32.106,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-44.737,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-44.747,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-46.231,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-47.657,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-48.099,niche5,ITA,Sunflower,,,TRUE,sunflower,2,http://dbpedia.org/resource/Sunflower,http://dbpedia.org/resource/Helianthus,http://dbpedia.org/resource/Asteraceae,http://dbpedia.org/resource/Sunflower,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-48.926,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-48.927,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4920,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4956,niche5,ITA,Lily,,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4957,niche5,ITA,Lily,,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4967,niche5,ITA,Tulip,,,TRUE,tulip,4,,http://dbpedia.org/resource/Tulip,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Tulip,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-50.104,niche5,ITA,Iris,,,TRUE,iris,3,, http://dbpedia.org/resource/Iris_(plant), http://dbpedia.org/resource/Iridaceae, http://dbpedia.org/resource/Iris_(plant),FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-50.105,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-5121,niche5,ITA,rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-5124,niche5,ITA,Lily,,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-52.147,niche5,ITA,Lily,,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,,FALSE,,,,,,
